Timestamp,Gender,Age_Range,Admission_Year,Faculty,Level_of_Study ,Parental_Level_of_Education,  Financial_Support_Source,  CGPA_Range,  Hours_of_Study_per_Week,  Class_Attendance,Accommodation_Type,Do_you_work_while_studying?,Internet_Access,  Participation_in_Clubs/Activities,  Scholarship_Status,"Do_you_receive_academic_support_(tutorials, mentorship, etc.)?",Health_Challenges,School_Activities_Stress,Dropout_Intention?
12/12/2025 2:57:06,Male,16–19 years,2023/2024,Computing and Informatics (FCI),300 Level,Secondary School,Parents/Guardians,1.50 – 2.49 (Third Class),Less than 5 hours,Regular,Hostel,Yes,Manage,No,No,No,"Yes, Minor",Very Stressful,Not Sure
12/12/2025 4:46:07,Male,20–23 years,2023/2024,Computing and Informatics (FCI),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Good,Yes,No,No,No,Very Stressful,No
12/12/2025 12:28:54,Male,16–19 years,2025/2026,Environmental Sciences (FES),100 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Less than 5 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,No
12/12/2025 18:24:06,Male,20–23 years,2024/2025,Environmental Sciences (FES),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
12/12/2025 18:25:32,Male,24–27 years,2024/2025,Environmental Sciences (FES),300 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Squatting,Yes,Manage,Yes,No,Yes,No,Very Stressful,No
12/12/2025 18:25:41,Male,16–19 years,2025/2026,Environmental Sciences (FES),100 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
12/12/2025 18:30:55,Male,20–23 years,2021/2022,Environmental Sciences (FES),400 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Irregular,Hostel,Yes,Manage,No,No,No,No,Very Stressful,No
12/12/2025 18:36:53,Male,20–23 years,2023/2024,Environmental Sciences (FES),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Manage,,No,Yes,No,Moderately Stressful,No
12/13/2025 18:04:30,Male,20–23 years,2024/2025,Environmental Sciences (FES),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
12/14/2025 7:13:54,Male,20–23 years,2021/2022,Environmental Sciences (FES),500 Level,Bachelor’s Degree,Parents/Guardians,1.50 – 2.49 (Third Class),5–10 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,No,Very Stressful,No
12/14/2025 7:20:52,Male,20–23 years,2021/2022,Environmental Sciences (FES),500 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Manage,No,No,No,No,Very Stressful,No
12/14/2025 7:30:01,Male,16–19 years,2024/2025,Environmental Sciences (FES),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,No
12/14/2025 7:33:33,Male,20–23 years,2023/2024,Environmental Sciences (FES),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Good,No,No,Yes,No,Moderately Stressful,No
12/14/2025 7:59:36,Female,20–23 years,2024/2025,Environmental Sciences (FES),200 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,Yes,Manage,No,No,No,No,Moderately Stressful,No
12/14/2025 8:07:19,Male,16–19 years,2025/2026,Environmental Sciences (FES),100 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Good,Yes,Yes,Yes,No,Moderately Stressful,No
12/14/2025 8:59:15,Female,20–23 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Manage,Yes,No,No,No,Very Stressful,No
12/14/2025 9:08:26,Female,24–27 years,2021/2022,Environmental Sciences (FES),500 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,Yes,Manage,Yes,No,No,No,Very Stressful,No
12/14/2025 9:37:13,Male,24–27 years,2022/2023,Environmental Sciences (FES),500 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,No
12/14/2025 9:48:20,Female,20–23 years,2023/2024,Environmental Sciences (FES),300 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Manage,No,No,No,No,Very Stressful,No
12/14/2025 12:19:21,Male,20–23 years,2022/2023,Environmental Sciences (FES),400 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,No,Manage,No,No,No,"Yes, Minor",Moderately Stressful,No
12/14/2025 13:42:07,Male,16–19 years,2024/2025,Computing and Informatics (FCI),200 Level,Master’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Irregular,Hostel,Yes,Good,Yes,No,No,No,Moderately Stressful,No
12/14/2025 13:45:58,Male,20–23 years,2022/2023,Engineering and Technology (FET),300 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Very Stressful,No
12/14/2025 13:56:45,Male,20–23 years,2021/2022,Basic Medical Sciences (FMBS),300 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Good,No,Yes,Yes,No,Very Stressful,No
12/14/2025 14:04:28,Female,20–23 years,2021/2022,Food & Consumer Sciences (FFCS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,No
12/14/2025 14:23:42,Male,20–23 years,2022/2023,Basic Medical Sciences (FMBS),200 Level,Secondary School,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Manage,Yes,No,Yes,No,Moderately Stressful,No
12/14/2025 16:17:38,Male,20–23 years,2022/2023,Environmental Sciences (FES),400 Level,Master’s Degree,Parents/Guardians,1.50 – 2.49 (Third Class),5–10 hours,Regular,Hostel,Yes,Manage,No,No,No,No,Moderately Stressful,No
12/14/2025 20:07:08,Female,20–23 years,2021/2022,Food & Consumer Sciences (FFCS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,No
12/15/2025 12:19:09,Male,20–23 years,2025/2026,Computing and Informatics (FCI),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,No,Poor,No,No,No,No,Very Stressful,No
12/16/2025 14:58:30,Female,20–23 years,2024/2025,Agricultural Science (FAS),200 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
12/16/2025 15:00:50,Female,20–23 years,2024/2025,Agricultural Science (FAS),200 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
12/16/2025 22:41:05,Male,20–23 years,2024/2025,Nursing Science (FNS),200 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
12/16/2025 22:52:11,Male,24–27 years,2022/2023,Engineering and Technology (FET),400 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,No,Good,Yes,No,Yes,No,Very Stressful,Yes
12/16/2025 22:52:13,Male,16–19 years,2024/2025,Engineering and Technology (FET),200 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,No,Very Stressful,No
12/16/2025 22:57:48,Male,24–27 years,2021/2022,Basic Medical Sciences (FMBS),400 Level,Secondary School,Parents/Guardians,4.50 – 5.00 (First Class),11–20 hours,Regular,Hostel,No,Good,Yes,No,Yes,No,Moderately Stressful,No
12/16/2025 23:01:22,Female,16–19 years,2023/2024,Arts and Social Science (FASS),300 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Good,Yes,No,No,No,Very Stressful,No
12/16/2025 23:04:17,Female,20–23 years,2023/2024,Arts and Social Science (FASS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,Yes,No,No,No,Moderately Stressful,No
12/16/2025 23:11:58,Female,16–19 years,2023/2024,Basic Medical Sciences (FMBS),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,No,Good,Yes,No,Yes,No,Very Stressful,No
12/16/2025 23:35:48,Male,20–23 years,2022/2023,Pure and Applied Science (FPAS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,Yes,No,Yes,No,Very Stressful,No
12/16/2025 23:40:24,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
12/16/2025 23:45:28,Male,16–19 years,2022/2023,Management Sciences (FMGS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Good,No,No,No,No,Very Stressful,No
12/16/2025 23:56:35,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,None,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,No,Moderately Stressful,No
12/16/2025 23:57:28,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),11–20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Very Stressful,No
12/16/2025 23:59:00,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),11–20 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
12/17/2025 0:03:07,Male,16–19 years,2024/2025,Basic Medical Sciences (FMBS),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
12/17/2025 0:06:17,Female,20–23 years,2024/2025,Basic Medical Sciences (FMBS),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,Yes,Good,No,No,No,No,Moderately Stressful,No
12/17/2025 0:06:35,Male,16–19 years,2024/2025,Basic Medical Sciences (FMBS),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
12/17/2025 0:07:25,Male,16–19 years,2024/2025,Basic Medical Sciences (FMBS),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Irregular,Hostel,Yes,Good,Yes,No,Yes,No,Very Stressful,No
12/17/2025 0:07:54,Male,20–23 years,2021/2022,Computing and Informatics (FCI),300 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Irregular,Hostel,Yes,Good,No,No,No,No,Very Stressful,Yes
12/17/2025 0:08:12,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Master’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,Not Sure
12/17/2025 0:09:14,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Master’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,Not Sure
12/17/2025 0:19:14,Female,20–23 years,2024/2025,Nursing Science (FNS),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,Yes,Poor,No,No,No,No,Very Stressful,No
12/17/2025 0:26:31,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Master’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,"Yes, Minor",Very Stressful,No
12/17/2025 0:26:42,Female,20–23 years,2021/2022,Food & Consumer Sciences (FFCS),500 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Good,Yes,No,Yes,No,Moderately Stressful,No
12/17/2025 0:28:50,Female,20–23 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Manage,Yes,No,Yes,No,Very Stressful,No
12/17/2025 0:33:14,Female,16–19 years,2024/2025,Basic Medical Sciences (FMBS),200 Level,Some College,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Good,Yes,No,No,No,Moderately Stressful,No
12/17/2025 0:39:47,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Bachelor’s Degree,Parents/Guardians,1.50 – 2.49 (Third Class),Less than 5 hours,Irregular,Hostel,Yes,Good,No,No,No,No,Moderately Stressful,No
12/17/2025 0:40:30,Male,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,No,Very Stressful,No
12/17/2025 0:55:08,Female,24–27 years,2024/2025,Basic Medical Sciences (FMBS),300 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,"Yes, Minor",Very Stressful,No
12/17/2025 1:05:47,Female,20–23 years,2025/2026,Basic Medical Sciences (FMBS),200 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Manage,Yes,No,No,No,Very Stressful,No
12/17/2025 1:08:24,Male,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Squatting,No,Manage,No,No,Yes,"Yes, Minor",Very Stressful,Not Sure
12/17/2025 1:09:54,Male,16–19 years,2023/2024,Environmental Sciences (FES),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,No,Manage,No,No,No,"Yes, Minor",Moderately Stressful,Not Sure
12/17/2025 1:12:17,Male,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Secondary School,Parents/Guardians,1.00 – 1.49 (Pass),5–10 hours,Regular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
12/17/2025 1:14:32,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Irregular,Hostel,Yes,Good,Yes,No,No,"Yes, Minor",Very Stressful,No
12/17/2025 1:23:29,Female,16–19 years,2024/2025,Basic Medical Sciences (FMBS),300 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Good,No,No,Yes,No,Very Stressful,No
12/17/2025 1:34:19,Female,16–19 years,2024/2025,Management Sciences (FMGS),200 Level,Some College,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,Yes,Manage,Yes,No,Yes,"Yes, Minor",Very Stressful,No
12/17/2025 1:35:56,Female,16–19 years,2024/2025,Management Sciences (FMGS),200 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,Yes,Manage,Yes,No,Yes,No,Very Stressful,No
12/17/2025 1:43:52,Male,16–19 years,2024/2025,Agricultural Science (FAS),200 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,No,Moderately Stressful,No
12/17/2025 2:42:05,Female,20–23 years,2022/2023,Management Sciences (FMGS),400 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Manage,No,No,No,"Yes, Minor",Very Stressful,No
12/17/2025 3:54:36,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,No,Manage,Yes,,No,No,Very Stressful,No
12/17/2025 5:09:11,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Manage,No,No,Yes,No,Very Stressful,No
12/17/2025 5:44:18,Male,24–27 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Manage,No,No,No,No,Very Stressful,No
12/17/2025 6:19:35,Female,20–23 years,2021/2022,Nursing Science (FNS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,Yes,Manage,Yes,No,Yes,No,Very Stressful,No
12/17/2025 7:02:53,Female,20–23 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,Yes,Good,Yes,No,No,No,Very Stressful,No
12/17/2025 7:10:22,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,No,No,Very Stressful,No
12/17/2025 9:31:34,Female,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Manage,No,No,No,Serious,Moderately Stressful,No
12/17/2025 11:32:22,Male,16–19 years,2023/2024,Basic Medical Sciences (FMBS),300 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),11–20 hours,Regular,Hostel,No,Good,Yes,No,No,No,Moderately Stressful,No
12/17/2025 16:06:26,Female,16–19 years,2024/2025,Nursing Science (FNS),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),11–20 hours,Regular,Squatting,No,Poor,Yes,No,Yes,Serious,Very Stressful,No
12/17/2025 21:52:51,Male,20–23 years,2021/2022,Basic Medical Sciences (FMBS),500 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Good,No,No,No,No,Very Stressful,No
12/18/2025 4:25:40,Female,16–19 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,Yes,Manage,No,No,No,No,Very Stressful,Not Sure
12/18/2025 13:33:32,Female,20–23 years,2022/2023,Nursing Science (FNS),400 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Good,,No,No,"Yes, Minor",Very Stressful,No
12/18/2025 13:34:25,Female,24–27 years,2022/2023,Nursing Science (FNS),400 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,Yes,No,No,No,Very Stressful,No
12/18/2025 13:53:42,Female,20–23 years,2022/2023,Nursing Science (FNS),400 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,No,Good,No,No,No,No,Moderately Stressful,No
12/18/2025 16:21:55,Male,20–23 years,2022/2023,Engineering and Technology (FET),400 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Very Stressful,No
12/19/2025 17:59:12,Female,16–19 years,2022/2023,Nursing Science (FNS),400 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Manage,No,No,No,No,Very Stressful,No
12/23/2025 14:01:54,Male,20–23 years,2023/2024,Pure and Applied Science (FPAS),300 Level,Bachelor’s Degree,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Above 20 hours,Irregular,Hostel,No,Good,No,No,No,No,Moderately Stressful,No
12/23/2025 21:45:13,Male,16–19 years,2024/2025,Arts and Social Science (FASS),200 Level,None,Parents/Guardians,2.50 – 3.49 (Second Class Lower),5–10 hours,Regular,Hostel,Yes,Manage,No,No,No,"Yes, Minor",Moderately Stressful,No
12/23/2025 21:53:03,Female,16–19 years,2022/2023,Arts and Social Science (FASS),200 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Good,Yes,No,No,"Yes, Minor",Very Stressful,Not Sure
12/23/2025 21:59:30,Male,16–19 years,2024/2025,Arts and Social Science (FASS),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),11–20 hours,Regular,Hostel,Yes,Poor,No,No,No,No,Moderately Stressful,No
12/23/2025 22:01:03,Male,16–19 years,2024/2025,Computing and Informatics (FCI),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Less than 5 hours,Irregular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
12/23/2025 22:08:46,Male,16–19 years,2024/2025,Pure and Applied Science (FPAS),200 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,Yes,Poor,No,No,No,"Yes, Minor",Very Stressful,Not Sure
12/23/2025 22:31:54,Female,16–19 years,2024/2025,Arts and Social Science (FASS),200 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,Yes,Good,No,No,No,No,Very Stressful,No
12/24/2025 6:53:54,Male,24–27 years,2024/2025,Engineering and Technology (FET),200 Level,Secondary School,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,No,Manage,No,,No,"Yes, Minor",Very Stressful,No
12/24/2025 7:31:49,Male,20–23 years,2024/2025,Arts and Social Science (FASS),200 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Squatting,Yes,Good,No,No,No,No,Very Stressful,No
12/24/2025 14:53:00,Female,16–19 years,2023/2024,Engineering and Technology (FET),200 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,Yes,No,Yes,No,Moderately Stressful,No
12/24/2025 17:30:56,Female,16–19 years,2022/2023,Engineering and Technology (FET),400 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
12/24/2025 22:51:50,Male,16–19 years,2022/2023,Engineering and Technology (FET),400 Level,Some College,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Irregular,Hostel,Yes,Good,No,No,Yes,No,Very Stressful,No
1/1/2026 13:37:24,Male,20–23 years,2022/2023,Basic Medical Sciences (FMBS),300 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
1/1/2026 13:48:19,Male,20–23 years,2023/2024,Basic Medical Sciences (FMBS),300 Level,Secondary School,Parents/Guardians,4.50 – 5.00 (First Class),Above 20 hours,Regular,Hostel,No,Good,No,No,Yes,No,Moderately Stressful,No
1/1/2026 16:00:58,Male,16–19 years,2023/2024,Computing and Informatics (FCI),200 Level,Master’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,No,Very Stressful,No
1/2/2026 18:07:17,Male,20–23 years,2021/2022,Basic Medical Sciences (FMBS),500 Level,Master’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Above 20 hours,Regular,Hostel,Yes,Good,Yes,No,Yes,"Yes, Minor",Very Stressful,No
1/5/2026 16:43:16,Male,20–23 years,2022/2023,Basic Medical Sciences (FMBS),400 Level,Secondary School,Parents/Guardians,4.50 – 5.00 (First Class),11–20 hours,Irregular,Hostel,No,Good,No,No,No,No,Very Stressful,No
1/5/2026 21:52:04,Female,16–19 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Manage,No,No,Yes,"Yes, Minor",Very Stressful,No
1/5/2026 21:53:38,Female,20–23 years,2021/2022,Pure and Applied Science (FPAS),500 Level,Bachelor’s Degree,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
1/6/2026 14:06:17,Male,20–23 years,2023/2024,Arts and Social Science (FASS),300 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Very Stressful,No
1/6/2026 14:18:44,Male,16–19 years,2023/2024,Computing and Informatics (FCI),300 Level,Secondary School,Parents/Guardians,4.50 – 5.00 (First Class),Less than 5 hours,Regular,Hostel,No,Manage,No,No,Yes,No,Moderately Stressful,No
1/6/2026 16:05:34,Male,16–19 years,2023/2024,Computing and Informatics (FCI),300 Level,Bachelor’s Degree,Parents/Guardians,4.50 – 5.00 (First Class),5–10 hours,Regular,Hostel,No,Manage,No,No,No,No,Moderately Stressful,No
1/6/2026 17:42:12,Female,16–19 years,2023/2024,Arts and Social Science (FASS),300 Level,Some College,Parents/Guardians,2.50 – 3.49 (Second Class Lower),Less than 5 hours,Regular,Hostel,Yes,Good,No,No,No,"Yes, Minor",Very Stressful,Not Sure
1/6/2026 22:04:21,Male,20–23 years,2023/2024,Computing and Informatics (FCI),300 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),5–10 hours,Regular,Hostel,Yes,Good,No,No,Yes,No,Moderately Stressful,No
1/10/2026 1:48:20,Female,20–23 years,2022/2023,Nursing Science (FNS),400 Level,Secondary School,Parents/Guardians,3.50 – 4.49 (Second Class Upper),Less than 5 hours,Regular,Hostel,No,Good,No,No,No,"Yes, Minor",Very Stressful,No
